name,dateissue,Value
????,13981028,126014
????,13981025,122016
????,13981024,120589
????,13981023,118924
????,13981022,114555
????,13981021,109974
????,13981018,108173
????,13981017,109600
????,13981015,113151
????,13981014,116690
????,13981011,121488
????,13981010,119970
????,13981009,120359
????,13981008,118170
????,13981007,117166
????,13981004,114298
????,13981003,113581
????,13981002,112604
????,13981001,112856
????,13980930,111891
????,13980927,110906
????,13980926,110243
????,13980925,108598
????,13980924,107731
????,13980923,107183
????,13980920,105201
????,13980919,105122
????,13980918,104179
????,13980917,102799
????,13980916,101062
????,13980913,99312.1
????,13980912,97475.1
????,13980911,96617.2
????,13980910,96517.8
????,13980909,94820
????,13980906,92881.2
????,13980905,92373.8
????,13980904,91469.6
????,13980903,89307.4
????,13980902,88615.8
????,13980829,87779.5
????,13980828,86802.1
????,13980827,85222.9
????,13980826,85436.8
????,13980825,88217.7
????,13980822,88451.9
????,13980821,87765.4
????,13980820,86113.7
????,13980819,85339.5
????,13980818,86251.9
????,13980814,85689
????,13980813,85316.3
????,13980812,86104.7
????,13980811,85096.1
????,13980808,84561.7
????,13980806,81948.7
????,13980804,80162
????,13980801,80824.2
????,13980730,81993.4
????,13980729,80425.4
????,13980728,82094.3
????,13980724,84648.4
????,13980723,86775.6
????,13980722,89747.6
????,13980721,92602.6
????,13980720,93061.1
????,13980717,91300.3
????,13980716,93055.4
????,13980715,95477.9
????,13980714,95424.2
????,13980713,97377
????,13980710,96407.9
????,13980709,96824.9
????,13980708,96196.5
????,13980707,94167.4
????,13980706,93964.6
????,13980703,91550.9
????,13980702,90351
????,13980701,90018.3
????,13980631,87852.4
????,13980630,85766.7
????,13980627,84247.4
????,13980626,86368.6
????,13980625,86859.2
????,13980624,85258.1
????,13980623,85206.2
????,13980620,83499.8
????,13980617,82112.7
????,13980616,80888
????,13980613,79204
????,13980612,77451.8
????,13980611,76998.4
????,13980610,78191.4
????,13980609,78098.4
????,13980606,76915.4
????,13980605,77068.1
????,13980604,75937.7
????,13980603,73720.8
????,13980602,73890.6
????,13980530,72125.4
????,13980528,70465.9
????,13980527,69320.6
????,13980526,68939.9
????,13980523,68272.7
????,13980522,67165.2
????,13980520,66443
????,13980519,65886.7
????,13980516,65331.3
????,13980515,64816.8
????,13980514,64542.1
????,13980513,63575.1
????,13980512,62612.9
????,13980509,62016
????,13980508,61200.2
????,13980507,60656.8
????,13980506,60675.3
????,13980505,60446.3
????,13980502,59945.2
????,13980501,59539.6
????,13980431,60369.2
????,13980430,60130.8
????,13980429,59742.3
????,13980426,59959.1
????,13980425,60085
????,13980424,61952
????,13980423,62304.8
????,13980422,61878.7
????,13980419,61809.4
????,13980418,61430.3
????,13980417,61316.6
????,13980416,60055.8
????,13980415,59508.6
????,13980412,59872.7
????,13980411,59206.8
????,13980410,58493.4
????,13980409,58590.4
????,13980405,58363.8
????,13980404,57996.3
????,13980403,57710.6
????,13980402,56440.9
????,13980401,55332.8
????,13980329,56261.3
????,13980328,57160.9
????,13980327,57335.6
????,13980326,58177.3
????,13980325,57972.6
????,13980322,58131.9
????,13980321,57259.1
????,13980320,56866.5
????,13980319,55976.2
????,13980318,54441.5
????,13980313,53600.1
????,13980312,52306.9
????,13980311,51131.9
????,13980308,51264
????,13980307,50801
????,13980305,49698.3
????,13980304,48443.8
????,13980301,48131.2
????,13980231,47534.9
????,13980230,46748.5
????,13980229,47148.3
????,13980228,46748.1
????,13980225,45737.7
????,13980224,45231.2
????,13980223,43882.3
????,13980222,43037.4
????,13980221,43926.9
????,13980218,43336.9
????,13980217,43264.8
????,13980216,44816.6
????,13980215,46101
????,13980214,45887.7
????,13980211,44651.4
????,13980210,43878.5
????,13980209,43476.7
????,13980208,42577
????,13980207,41858.8
????,13980204,41107.4
????,13980203,40590.6
????,13980202,40747.3
????,13980131,40652.6
????,13980128,39462.7
????,13980127,39734.7
????,13980126,39979.3
????,13980125,39112.5
????,13980124,38860.5
????,13980121,38177.5
????,13980120,37181.3
????,13980119,36743.5
????,13980118,36618.2
????,13980117,36028
????,13980111,35367.9
????,13980110,35084.1
????,13980107,34406.1
????,13980106,34034.1
????,13980105,33390.9
????,13971228,32968.7
????,13971227,32560.4
????,13971226,32158.4
????,13971225,31886.1
????,13971222,31589.2
????,13971221,31407.1
????,13971220,31322.7
????,13971219,31105.5
????,13971218,30843.5
????,13971215,30860.8
????,13971214,30823.9
