name,dateissue,Value
????,14000509,4009160
????,14000506,3938800
????,14000505,3960400
????,14000504,4103040
????,14000428,4087380
????,14000427,4070630
????,14000426,4113690
????,14000423,3996520
????,14000422,3946930
????,14000421,3920210
????,14000420,3846460
????,14000419,3774820
????,14000416,3859160
????,14000415,3900690
????,14000414,3821420
????,14000413,3729680
????,14000412,3776200
????,14000409,3861960
????,14000408,3804690
????,14000407,3803710
????,14000406,3817040
????,14000405,3854160
????,14000402,3762660
????,14000401,3696320
????,14000331,3624540
????,14000330,3642910
????,14000329,3640250
????,14000326,3547880
????,14000325,3507620
????,14000324,3491530
????,14000323,3404540
????,14000322,3398870
????,14000319,3393600
????,14000318,3407560
????,14000317,3421680
????,14000312,3392780
????,14000311,3304430
????,14000310,3340350
????,14000309,3333650
????,14000308,3202410
????,14000305,3063700
????,14000304,3049180
????,14000303,2946600
????,14000302,2936030
????,14000301,3080540
????,14000229,3200780
????,14000228,3311840
????,14000227,3309190
????,14000226,3413100
????,14000225,3438720
????,14000222,3334710
????,14000221,3240570
????,14000220,3081640
????,14000219,3105430
????,14000218,3180220
????,14000215,3251440
????,14000213,3331130
????,14000212,3346300
????,14000211,3387340
????,14000208,3449010
????,14000207,3497360
????,14000206,3442460
????,14000205,3537940
????,14000204,3547800
????,14000201,3572630
????,14000131,3645030
????,14000130,3699070
????,14000129,3756850
????,14000128,3792970
????,14000125,3837000
????,14000124,3890880
????,14000123,3803370
????,14000122,3861760
????,14000121,3907550
????,14000118,3939540
????,14000117,3990260
????,14000116,3996660
????,14000115,4036470
????,14000114,4103960
????,14000111,4173870
????,14000110,4220610
????,14000108,4224340
????,14000107,4288620
????,13991227,4294550
????,13991226,4175270
????,13991225,4004130
????,13991224,3980070
????,13991223,4019100
????,13991220,3917270
????,13991219,3971020
????,13991218,3840690
????,13991217,3672720
????,13991216,3576790
????,13991213,3596260
????,13991212,3637080
????,13991211,3582210
????,13991210,3600620
????,13991209,3652860
????,13991206,3715580
????,13991205,3784490
????,13991204,3801200
????,13991203,3829370
????,13991202,3878090
????,13991129,3937560
????,13991128,3907410
????,13991127,3963660
????,13991126,3954650
????,13991125,3867550
????,13991121,3666230
????,13991120,3554170
????,13991119,3439440
????,13991118,3298840
????,13991115,3465310
????,13991114,3601220
????,13991113,3755560
????,13991112,3872250
????,13991111,3843880
????,13991108,3681520
????,13991107,3626090
????,13991106,3574970
????,13991105,3481020
????,13991104,3361630
????,13991101,3221470
????,13991030,3087310
????,13991029,3030700
????,13991027,3174330
????,13991024,3331410
????,13991023,3450840
????,13991022,3603310
????,13991021,3691050
????,13991020,3558640
????,13991017,3691490
????,13991016,3831770
????,13991015,3958590
????,13991014,3857410
????,13991013,3923380
????,13991010,4111780
????,13991009,4263470
????,13991008,4424610
????,13991007,4245680
????,13991006,4266550
????,13991003,4450330
????,13991002,4463780
????,13991001,4431440
????,13990930,4480230
????,13990929,4625120
????,13990926,4684330
????,13990925,4914290
????,13990924,5136820
????,13990923,5254770
????,13990922,5120540
????,13990919,5099810
????,13990918,5216090
????,13990917,5320210
????,13990916,5353210
????,13990915,5140170
????,13990912,5211690
????,13990911,5321160
????,13990910,5209670
????,13990909,5121160
????,13990908,5021790
????,13990905,4916140
????,13990904,4870630
????,13990903,4917710
????,13990902,4730870
????,13990901,4616580
????,13990828,4429510
????,13990827,4221530
????,13990826,4037630
????,13990825,3905720
????,13990824,3860570
????,13990821,3765060
????,13990820,3778730
????,13990819,3848030
????,13990818,3953070
????,13990817,4032500
????,13990814,4154620
????,13990812,4020670
????,13990811,4201870
????,13990810,4370120
????,13990807,4273650
????,13990806,4477700
????,13990805,4706550
????,13990803,4925540
????,13990730,5158520
????,13990729,5286250
????,13990728,5540650
????,13990727,5824380
