name,dateissue,Value
????,14011005,19829.2
????,14011004,19768
????,14011003,19538.2
????,14010930,19172.9
????,14010929,19063.2
????,14010928,19075.1
????,14010927,19022.2
????,14010926,18857.8
????,14010923,18858.3
????,14010922,18820.6
????,14010921,18601.8
????,14010920,18487.8
????,14010919,18455.3
????,14010916,18563.5
????,14010915,18610.9
????,14010914,18641.2
????,14010913,18656.4
????,14010912,18673.2
????,14010909,18691
????,14010908,18683.4
????,14010907,18637.2
????,14010906,18554
????,14010905,18564.8
????,14010902,18593.8
????,14010901,18541.8
????,14010830,18510
????,14010829,18468.1
????,14010828,18345.1
????,14010825,18478.4
????,14010824,18431.2
????,14010823,18419
????,14010822,18524
????,14010821,18541.5
????,14010818,18421.6
????,14010817,18348.2
????,14010816,18230.9
????,14010815,17835.4
????,14010814,17707.5
????,14010811,17386.1
????,14010810,17384.3
????,14010809,17333.7
????,14010808,17150.5
????,14010807,17140.7
????,14010804,17210.1
????,14010803,17488
????,14010802,17651.4
????,14010801,17782.9
????,14010730,17854.8
????,14010727,17853.4
????,14010726,17852
????,14010725,17798.2
????,14010724,17838.9
????,14010723,17956.9
????,14010720,17971.1
????,14010719,17915.8
????,14010718,17773.7
????,14010717,17824
????,14010716,17962.2
????,14010712,17919.9
????,14010711,18058.5
????,14010710,18123.8
????,14010709,18160.8
????,14010706,18362.2
????,14010704,18183.8
????,14010702,18146.7
????,14010630,18396.6
????,14010629,18496.4
????,14010628,18576.9
????,14010627,18630
????,14010623,18732.1
????,14010622,18769.2
????,14010621,18755
????,14010620,18822.9
????,14010619,18981.8
????,14010616,19118.8
????,14010615,19176.3
????,14010614,19195.7
????,14010613,19177.9
????,14010612,19160.5
????,14010609,19310.4
????,14010608,19298.9
????,14010607,19313.8
????,14010606,19305.4
????,14010605,19389.6
????,14010602,19320.5
????,14010601,19142.2
????,14010531,18990.3
????,14010530,18960.4
????,14010529,19017.2
????,14010526,19044.9
????,14010525,19102.4
????,14010524,19184.7
????,14010523,19205.4
????,14010522,19264.7
????,14010519,19150.8
????,14010518,19150.2
????,14010515,19050.1
????,14010512,18861.6
????,14010511,18766
????,14010510,18738.6
????,14010509,18703.4
????,14010508,18881.4
????,14010505,18861.7
????,14010504,18818.9
????,14010503,18874.8
????,14010502,19181.7
????,14010501,19415.2
????,14010429,19539.4
????,14010428,19619.1
????,14010426,19620.9
????,14010425,19751.8
????,14010422,19807.8
????,14010421,19698.3
????,14010420,19820.9
????,14010418,20045
????,14010415,20136.6
????,14010414,20220.8
????,14010413,20240.4
????,14010412,20195.6
????,14010411,20209.1
????,14010408,20411.3
????,14010407,20438.5
????,14010406,20350.4
????,14010405,20347.5
????,14010404,20584.7
????,14010401,20670.9
????,14010331,20833.3
????,14010330,20986.1
????,14010329,20958.3
????,14010328,21110.2
????,14010325,21349.6
????,14010324,21481.8
????,14010323,21422.7
????,14010322,21007.5
????,14010321,20915.1
????,14010318,20946.1
????,14010317,20838
????,14010316,20853.7
????,14010311,21219.5
????,14010310,21404
????,14010309,21348.5
????,14010308,21265.2
????,14010307,21397.4
????,14010304,21488
????,14010303,21320
????,14010302,21313.9
????,14010301,21560.4
????,14010231,21537.9
????,14010228,21643.8
????,14010227,21689.7
????,14010226,21620.7
????,14010225,21489.7
????,14010224,21576.8
????,14010221,21395.7
????,14010220,21089.1
????,14010219,21095
????,14010218,21202.6
????,14010217,21073.2
????,14010212,20917.7
????,14010211,20939.3
????,14010210,20976.5
????,14010207,20916.1
????,14010206,20900.6
????,14010205,20825.7
????,14010204,20745.6
????,14010131,20763.2
????,14010130,20766.2
????,14010129,20705.2
????,14010128,20392.6
????,14010127,20243.1
????,14010124,20038.1
????,14010123,19929.8
????,14010122,20189.9
????,14010121,20062.4
????,14010120,19887.9
????,14010117,19850.7
????,14010116,19781.3
????,14010115,19689.6
????,14010114,19634
????,14010110,19318.2
????,14010109,19055.5
????,14010108,18759.7
????,14010106,18554.3
????,14001228,18378.5
????,14001225,18204.4
????,14001224,18127.2
????,14001223,18139.7
????,14001222,18152.5
????,14001221,18180.9
????,14001218,18268.1
????,14001217,18145.3
????,14001216,18098.5
????,14001215,17792.1
????,14001214,17688.3
????,14001211,17641.5
????,14001209,17673.8
????,14001208,17642.5
????,14001207,17634.3
????,14001204,17587.8
????,14001203,17528.7
????,14001202,17513.3
????,14001201,17474.6
????,14001130,17512.5
????,14001127,17527.2
????,14001125,17529.5
????,14001124,17493.7
????,14001123,17567.9
????,14001120,17580.7
????,14001119,17506.7
????,14001118,17374.1
????,14001117,17377.3
????,14001116,17624.3
????,14001113,17661.3
????,14001112,17681.4
