name,dateissue,Value
????,14010218,1195700
????,14010217,1187760
????,14010212,1175580
????,14010211,1169010
????,14010210,1168180
????,14010207,1169030
????,14010206,1171270
????,14010205,1161050
????,14010204,1162440
????,14010131,1171120
????,14010130,1170970
????,14010129,1163550
????,14010128,1142160
????,14010127,1141570
????,14010124,1130510
????,14010123,1124380
????,14010122,1156690
????,14010121,1151970
????,14010120,1135770
????,14010117,1141510
????,14010116,1151170
????,14010115,1148680
????,14010114,1139250
????,14010110,1111170
????,14010109,1105260
????,14010108,1113930
????,14010107,1101720
????,14010106,1089070
????,14001228,1064110
????,14001225,1043470
????,14001224,1037860
????,14001223,1034930
????,14001222,1035400
????,14001221,1031520
????,14001218,1044630
????,14001217,1032170
????,14001216,1038360
????,14001215,1019900
????,14001214,995037
????,14001211,975858
????,14001209,975591
????,14001208,973861
????,14001207,978980
????,14001204,985797
????,14001203,983220
????,14001202,980741
????,14001201,975649
????,14001130,978675
????,14001127,977357
????,14001125,978531
????,14001124,972934
????,14001123,980037
????,14001120,981362
????,14001119,979977
????,14001118,973201
????,14001117,981207
????,14001116,1003340
????,14001113,999828
????,14001112,998906
????,14001111,991877
????,14001110,981881
????,14001109,958334
????,14001106,931639
????,14001105,912401
????,14001104,934930
????,14001103,953603
????,14001102,974346
????,14001029,970277
????,14001028,966947
????,14001027,993534
????,14001026,997774
????,14001025,1009850
????,14001022,1020130
????,14001021,1020240
????,14001020,1017310
????,14001019,1019040
????,14001018,1039450
????,14001015,1037860
????,14001014,1036700
????,14001013,1049390
????,14001012,1051590
????,14001011,1050810
????,14001008,1067690
????,14001007,1069630
????,14001006,1069710
????,14001005,1051500
????,14001004,1053040
????,14001001,1029290
????,14000930,994974
????,14000929,980199
????,14000928,968909
????,14000927,981525
????,14000924,969431
????,14000923,968227
????,14000922,971166
????,14000921,993444
????,14000920,1014070
????,14000917,1018880
????,14000916,1007020
????,14000915,1011180
????,14000914,1013330
????,14000913,1006370
????,14000910,1011440
????,14000909,1022760
????,14000908,1025690
????,14000907,1029580
????,14000906,1029320
????,14000903,1050370
????,14000902,1058770
????,14000901,1063220
????,14000830,1047540
????,14000829,1044770
????,14000826,1067570
????,14000825,1066720
????,14000824,1070900
????,14000823,1093730
????,14000822,1090430
????,14000819,1104300
????,14000818,1094890
????,14000817,1081020
????,14000816,1077680
????,14000815,1083570
????,14000812,1051240
????,14000811,1029940
????,14000810,1014510
????,14000809,991806
????,14000808,1025750
????,14000805,1044040
????,14000804,1033270
????,14000803,1032810
????,14000801,1053550
????,14000728,1078340
????,14000727,1092170
????,14000726,1079510
????,14000725,1075390
????,14000724,1074940
????,14000721,1037710
????,14000720,1054530
????,14000719,1085530
????,14000718,1082530
????,14000717,1090840
????,14000714,1112300
????,14000712,1109920
????,14000711,1104230
????,14000710,1104000
????,14000707,1073490
