name,dateissue,Value
????,13990902,70610.1
????,13990901,70743.6
????,13990828,69300.5
????,13990827,66317.4
????,13990826,63692
????,13990825,62073.4
????,13990824,60941.6
????,13990821,59262.9
????,13990820,58418
????,13990819,58340.2
????,13990818,60215.3
????,13990817,61826.5
????,13990814,63688.1
????,13990812,61793.3
????,13990811,62502.6
????,13990810,64167.1
????,13990807,62391.1
????,13990806,63152.9
????,13990805,65444.4
????,13990803,67945
????,13990730,70521.1
????,13990729,70750.5
????,13990728,73887.5
????,13990727,77376.6
????,13990723,80722.4
????,13990722,82023.3
????,13990721,81680.7
????,13990720,82717.9
????,13990719,79204.3
????,13990716,79570.7
????,13990715,78165.2
????,13990714,76881.6
????,13990713,78802.2
????,13990712,80123.5
????,13990709,77075.8
????,13990708,76226.7
????,13990707,78216.4
????,13990706,81897.7
????,13990705,85281.9
????,13990702,85600.6
????,13990701,83571.2
????,13990631,85136.3
????,13990630,89137.6
????,13990629,92396.9
????,13990626,92566.7
????,13990625,89716.7
????,13990624,86098.6
????,13990623,83675.7
????,13990622,83723
????,13990619,81708.7
????,13990618,82373.1
????,13990617,84922.2
????,13990616,87801.4
????,13990615,86361.5
????,13990612,84470.7
????,13990611,87644.4
????,13990610,89251.4
????,13990605,87420.3
????,13990604,83698.7
????,13990603,80646.5
????,13990602,82997.3
????,13990601,86463.9
????,13990529,87170.3
????,13990528,91060.2
????,13990527,91224.4
????,13990526,90708.6
????,13990525,94873.3
????,13990522,99179.9
????,13990521,100299
????,13990520,104172
????,13990519,105102
????,13990515,96615.1
????,13990514,94464.6
????,13990513,95175.6
????,13990512,97094.7
????,13990511,94825.4
????,13990508,91636.1
????,13990507,95029.5
????,13990506,95275.4
????,13990505,95936.1
????,13990504,97230.8
????,13990501,94503.9
????,13990431,95585.2
????,13990430,96152
????,13990429,92692.8
????,13990428,90219.9
????,13990425,93553.3
????,13990424,93841.2
????,13990423,91489.9
????,13990422,90388.7
????,13990421,86399.7
????,13990418,86987.6
????,13990417,86653.8
????,13990416,84811.9
????,13990415,81277.3
????,13990414,79083
????,13990411,78505.8
????,13990410,74891.5
????,13990409,71691.1
????,13990408,72381.6
????,13990407,70535.2
????,13990404,67802.9
????,13990403,66040.9
????,13990402,63416.5
????,13990401,60996.1
????,13990331,59106.1
????,13990327,56985.7
????,13990326,55678.5
????,13990325,55278.7
????,13990324,55353.8
????,13990321,53499.4
????,13990320,51246.7
????,13990319,51069.5
????,13990318,50865
????,13990317,48515.3
????,13990313,46488
????,13990312,44392.8
????,13990311,43313.8
????,13990310,43151.4
????,13990307,41222.9
????,13990306,40125.6
????,13990303,41867.8
????,13990231,40479.5
????,13990230,41822.7
????,13990229,42404.6
????,13990228,41550.7
????,13990227,42948.4
????,13990224,44400
????,13990223,44467.6
????,13990222,45570
????,13990221,45018.3
????,13990220,43522.2
????,13990217,41453
????,13990216,41129.9
????,13990215,40599.3
????,13990214,38993.6
????,13990213,37284.5
????,13990210,35786.6
????,13990209,34389.6
????,13990208,33033.2
????,13990207,31876.3
????,13990206,30560.4
????,13990203,29606.7
????,13990202,29091.8
????,13990201,28221.8
????,13990131,27260.9
????,13990130,26266.6
????,13990127,25262.5
????,13990126,24486.5
????,13990125,24427.6
????,13990124,24273
????,13990123,23505.2
????,13990120,22882.2
????,13990119,22249
????,13990118,21624.8
????,13990117,21993.2
????,13990116,21923.2
????,13990111,21050.8
????,13990110,21037.6
????,13990109,20563.6
????,13990106,20275.2
????,13990105,19855.4
????,13981228,20292.9
????,13981227,19836.5
????,13981226,20013.8
????,13981225,19474.6
????,13981224,19723.5
????,13981221,20614.3
????,13981220,20593.5
????,13981219,21208.9
????,13981217,21949.8
????,13981214,22156.8
????,13981213,21609.4
????,13981212,20968.8
????,13981211,20482.5
????,13981210,20274.5
????,13981207,21190.8
????,13981206,20966.6
????,13981205,20420.8
????,13981204,20359.4
????,13981203,19683.2
????,13981130,19695.6
????,13981129,19491.3
????,13981128,19755.2
????,13981127,19443.4
????,13981126,18923.6
????,13981123,18871.6
????,13981121,18393
????,13981120,18748.7
????,13981119,18767.1
????,13981116,18435.5
????,13981115,18163.5
????,13981114,18021.6
????,13981113,17587.9
????,13981112,17544.3
????,13981108,17588.2
????,13981107,17279.7
????,13981106,17207.5
????,13981105,17296.2
????,13981102,17234.2
????,13981101,17047.3
????,13981030,17353.6
????,13981029,17438.6
????,13981028,17429.6
????,13981025,17063.6
????,13981024,16920.7
????,13981023,16731
????,13981022,15909.1
????,13981021,15270.1
????,13981018,15029.5
????,13981017,15231.8
????,13981015,15437.8
????,13981014,15299.6
????,13981011,16061.9
????,13981010,15695.9
????,13981009,15619.4
????,13981008,15431.7
????,13981007,15359.4
????,13981004,15114.9
????,13981003,15246.5
????,13981002,15177.9
????,13981001,14986.7
????,13980930,14835
????,13980927,14651.8
????,13980926,14482.2
????,13980925,14446.4
????,13980924,14497
????,13980923,14475.9
????,13980920,14326
????,13980919,14366.2
????,13980918,14181.3
????,13980917,14091.8
????,13980916,13801.8
????,13980913,13542.8
????,13980912,13548
????,13980911,13552.3
????,13980910,13440.2
????,13980909,13276.8
????,13980906,13198.5
????,13980905,13097.4
????,13980904,13072.9
????,13980903,13061.9
????,13980902,13092.3
????,13980829,13117.8
????,13980828,13164.5
????,13980827,13143.7
????,13980826,13117.8
????,13980825,13196.2
????,13980822,13190.6
????,13980821,13215.8
????,13980820,13159.4
????,13980819,13118.8
????,13980818,13230.3
????,13980814,13192.1
????,13980813,13183.4
????,13980812,13383.2
????,13980811,13440.2
????,13980808,13544.6
????,13980806,13466.9
????,13980804,13434.5
????,13980801,13529.4
????,13980730,13641.2
????,13980729,13405.8
????,13980728,13240.3
????,13980724,13607.5
????,13980723,13435.3
????,13980722,13888.1
????,13980721,14082.4
????,13980720,13827.5
????,13980717,13419.6
????,13980716,13402.5
????,13980715,13670
????,13980714,13664.9
????,13980713,13992.4
????,13980710,13927.3
????,13980709,13718.4
????,13980708,13718.5
????,13980707,13489.4
????,13980706,13609.8
????,13980703,13381.8
????,13980702,13303.6
????,13980701,13297.1
????,13980631,12878
????,13980630,12718.6
????,13980627,12559.8
????,13980626,12880.4
????,13980625,13078.9
????,13980624,12973.3
????,13980623,13063.4
????,13980620,12834.8
????,13980617,12727.6
????,13980616,12711.9
????,13980613,12559.3
????,13980612,12386.4
????,13980611,12246.1
????,13980610,12397.8
????,13980609,12259.6
????,13980606,11963.7
????,13980605,11934.8
????,13980604,11789.6
????,13980603,11534.3
????,13980602,11551.2
????,13980530,11437.3
????,13980528,11349.2
????,13980527,11286.5
????,13980526,11335.8
????,13980523,11382.5
????,13980522,11167
????,13980520,11138.6
????,13980519,11132.1
????,13980516,11169.4
????,13980515,11221
????,13980514,11329.2
????,13980513,11348.7
????,13980512,11453.3
????,13980509,11529.5
????,13980508,11478
????,13980507,11476.7
????,13980506,11446.7
????,13980505,11429.6
????,13980502,11507.6
????,13980501,11436.6
????,13980431,11508.3
????,13980430,11270.5
????,13980429,11098.2
????,13980426,11130.5
????,13980425,11100.7
????,13980424,11386.4
????,13980423,11385.7
????,13980422,11234.2
????,13980419,11182.6
????,13980418,11173.8
????,13980417,11219.3
????,13980416,11118.8
????,13980415,11081.8
????,13980412,11249.6
????,13980411,11294.4
????,13980410,11312.7
????,13980409,11405
????,13980405,11448.6
????,13980404,11272.5
????,13980403,11095.1
????,13980402,10851.9
????,13980401,10724.9
????,13980329,10729.5
????,13980328,10809.3
????,13980327,10825.9
????,13980326,10816.7
????,13980325,10601.6
????,13980322,10550.7
????,13980321,10437.9
????,13980320,10469.2
????,13980319,10492.9
????,13980318,10405.2
????,13980313,10456.7
????,13980312,10392.4
????,13980311,10324.8
????,13980308,10470.4
????,13980307,10414.2
????,13980305,10094.2
????,13980304,9958.8
????,13980301,10036.9
????,13980231,10062
????,13980230,9877
????,13980229,9900.1
????,13980228,9924.1
????,13980225,9894.1
????,13980224,9991.6
????,13980223,9849.1
????,13980222,9659.7
????,13980221,9918.2
????,13980218,10135.7
????,13980217,9925.6
????,13980216,10277.8
????,13980215,10913.5
????,13980214,10956.3
????,13980211,10763.3
????,13980210,10617.6
????,13980209,10542
