name,dateissue,Value
????,13961013,95929.4
????,13961012,96241.2
????,13961011,96207.9
????,13961010,95561.5
????,13961009,97211.4
????,13961006,97899.1
????,13961005,98152.7
????,13961004,98358.4
????,13961003,97529.3
????,13961002,96816
????,13960929,95508.6
????,13960928,95590.6
????,13960927,95477.4
????,13960926,95600.7
????,13960925,94606.4
????,13960924,93283.6
????,13960923,93283.6
????,13960922,93283.7
????,13960921,92628.9
????,13960920,91552.4
????,13960919,91198.9
????,13960918,91160.3
????,13960914,91092.2
????,13960913,90936.6
????,13960912,90951.8
????,13960911,91296.7
????,13960908,91152.2
????,13960907,91255.2
????,13960905,90655.5
????,13960904,90469.5
????,13960901,89339.1
????,13960830,88774.6
????,13960829,88261.2
????,13960827,88202.3
????,13960824,88005.9
????,13960823,87949.8
????,13960822,87832.5
????,13960821,87744.7
????,13960820,87795.2
????,13960817,87897.4
????,13960816,87883.1
????,13960815,87843.7
????,13960814,87905.1
????,13960813,87868.6
????,13960810,87844.9
????,13960809,87649.9
????,13960808,87477.2
????,13960807,87416.6
????,13960806,86935.4
????,13960803,86636.8
????,13960802,86529.2
????,13960801,86346.2
????,13960730,86480.2
????,13960729,86430.5
????,13960726,85768
????,13960725,85660
????,13960724,85590.7
????,13960723,85394.9
????,13960722,85263.6
????,13960719,84744.1
????,13960718,84734.4
????,13960717,84611.6
????,13960716,84564.9
????,13960715,85069.5
????,13960712,85429.5
????,13960711,85355
????,13960710,85514.9
????,13960705,85819
????,13960704,85628.8
????,13960703,85516.9
????,13960702,85588.8
????,13960701,85798.4
????,13960629,85831.8
????,13960628,85343.9
????,13960627,84414.5
????,13960626,83916.6
????,13960625,83683.2
????,13960622,83523.8
????,13960621,83469.2
????,13960620,83369.1
????,13960619,83255.7
????,13960615,83675.3
????,13960614,83733.5
????,13960613,83452.1
????,13960612,83345.2
????,13960611,83428.2
????,13960608,83272.9
????,13960607,83252
????,13960606,83012.1
????,13960605,82885
????,13960604,82897.1
????,13960601,82541.8
????,13960531,82372.4
????,13960530,82075
????,13960529,82016.2
????,13960528,81954.9
